distributor,counter_type,peak_enabled,day_time_type,rate_occurrence,cost_type,amount_eur,tax_pct,time_of_day_start,time_of_day_end,kw_from,kw_to,date_start,date_end,
wavre,smart,false,night_excl,per_kwh,distribution_night_excl,0.0545184,6,22:00:00,7:00:00,,, 2024-01-01, 2024-12-31,
wavre,smart,true,simple,per_kwh,distribution_simple,0.0033795,6,,,,, 2024-01-01, 2024-12-31,
wavre,smart,true,day,per_kwh,distribution_day,0.0036637,6,7:00:00,22:00:00,,, 2024-01-01, 2024-12-31,
wavre,smart,true,night,per_kwh,distribution_night,0.0026215,6,22:00:00,7:00:00,,, 2024-01-01, 2024-12-31,
wavre,smart,true,night_excl,per_kwh,distribution_night_excl,0.0026215,6,22:00:00,7:00:00,,, 2024-01-01, 2024-12-31,
wavre,smart,true,,annual_per_kw,peak,11.3994559,6,,,,, 2024-01-01, 2024-12-31,Pointe historique pendant la période tarifaire de pointe
wavre,smart,true,,annual_per_kw,peak_monthly_avrg,3.7998186,6,,,,, 2024-01-01, 2024-12-31,Pointe du mois pendant la période tarifaire de pointe
wavre,,,,annual_per_kw,prosumer,71.9399638,6,,,,, 2024-01-01, 2024-12-31,
wavre,,,,annual,injection,13.66,6,,,,, 2024-01-01, 2024-12-31,
wavre,,,,per_kwh,injection,2.7401973,6,,,,, 2024-01-01, 2024-12-31,
wavre,,,,per_kwh,public_service,0.0130962,6,,,,, 2024-01-01, 2024-12-31,
wavre,,,,per_kwh,road_fee,0.0030525,6,,,,, 2024-01-01, 2024-12-31,
wavre,,,,per_kwh,corp_tax,0.0064727,6,,,,, 2024-01-01, 2024-12-31,
wavre,,,,per_kwh,other_tax,0.0000918,6,,,,, 2024-01-01, 2024-12-31,
wavre,,,,per_kwh,reg_balance,0.0050385,6,,,,, 2024-01-01, 2024-12-31,
wavre,,,,monthly,accise,4.74801887,6,,,,, 2024-01-01, 2024-12-31,
wavre,,,,per_kwh,energy_contribution,0.00192642,6,,,,, 2024-01-01, 2024-12-31,
wavre,,,,per_kwh,green_certs,0.02858491,6,,,,, 2024-01-01, 2024-12-31,
wavre,,,,per_kwh,connection,0.00070755,6,,,,, 2024-01-01, 2024-12-31,
